gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
FUN_019004,502.7725166,-0.270412242,0.13219985,-2.045480695,0.04080749,0.102355385
FUN_021180,451.4771517,-0.23878523,0.116752689,-2.045222537,0.040832924,0.102386928
FUN_011206,258.0798908,0.277181481,0.135532302,2.045132243,0.040841822,0.102386928
FUN_015817,543.1774567,-0.390703631,0.191047903,-2.045055843,0.040849353,0.102386928
FUN_027635,92.53052444,0.332104557,0.162387186,2.04514017,0.040841041,0.102386928
FUN_027805,32.06930983,-2.67331756,1.307234936,-2.045016917,0.04085319,0.102386928
FUN_012083,326.2539116,-1.239464363,0.606075861,-2.045064721,0.040848478,0.102386928
FUN_021349,16.28431494,0.664914484,0.325188555,2.044704449,0.040884005,0.102450311
FUN_027158,62.87914401,0.530633634,0.259654675,2.043612868,0.040991807,0.102706573
FUN_004209,1425.702041,0.182257915,0.089215857,2.042887008,0.041063625,0.102872617
FUN_020740,1874.243674,0.388523665,0.190190535,2.042812829,0.04107097,0.102877122
FUN_002851,161.9165382,0.319530363,0.15645691,2.04228988,0.041122785,0.102993002
FUN_026500,7.827819546,-1.176246094,0.575985665,-2.042144736,0.041137176,0.103015133
FUN_018172,147.1844781,-0.468190241,0.229312328,-2.041714218,0.041179888,0.103094249
FUN_029353,37.1342769,-0.54749355,0.268150449,-2.041740192,0.04117731,0.103094249
FUN_009810,174.3140474,0.428468948,0.209877188,2.041522247,0.041198945,0.103128038
FUN_014474,27.29319575,0.76482252,0.374657545,2.041390945,0.041211984,0.103146754
FUN_023322,182.7345442,-0.787898462,0.386053304,-2.040905891,0.041260182,0.103253453
FUN_021730,140.6929988,-0.350974759,0.171995326,-2.040606373,0.041289968,0.103300115
FUN_012848,380.5033541,0.248642217,0.12184483,2.040646425,0.041285984,0.103300115
FUN_030589,52.02277567,3.267702348,1.601739407,2.040096119,0.041340753,0.103413219
FUN_008379,14.19837676,-1.414055666,0.693187811,-2.039931522,0.041357147,0.103440275
FUN_026241,461.6016288,0.183885528,0.090147448,2.039830661,0.041367195,0.103451456
FUN_021598,924.6427672,-1.637259261,0.802728313,-2.039618179,0.04138837,0.103463889
FUN_027574,349.3758564,-2.164224373,1.06110033,-2.039603902,0.041389793,0.103463889
FUN_022909,233.6699414,-0.24739056,0.121295366,-2.03957141,0.041393032,0.103463889
FUN_004674,1075.679868,0.317320058,0.155582844,2.039556867,0.041394482,0.103463889
FUN_000562,208.4435002,-0.289726043,0.142060908,-2.039449459,0.041405191,0.10347671
FUN_015291,309.6039677,-0.20048931,0.09831572,-2.039239609,0.04142612,0.103498029
FUN_020067,26.3514431,0.652262297,0.319862473,2.039196069,0.041430463,0.103498029
FUN_008124,60.2047485,-0.515759922,0.252911151,-2.039292929,0.041420801,0.103498029
FUN_029138,210.5819639,0.516470624,0.253280359,2.039126234,0.041437431,0.103501493
FUN_003190,1076.393837,-0.304769682,0.149553011,-2.037870582,0.041562877,0.103800851
FUN_018238,430.3525627,-0.58631744,0.287740098,-2.037663308,0.041583616,0.103838662
FUN_000567,20.35424011,-0.651970255,0.319998569,-2.037416157,0.041608356,0.103875528
FUN_020032,110.2644741,-0.271322248,0.133171607,-2.037388097,0.041611166,0.103875528
FUN_018864,132.6787849,-0.802222384,0.393758155,-2.037347986,0.041615182,0.103875528
FUN_017039,375.9479663,0.350816123,0.172221844,2.037001319,0.04164991,0.103948221
FUN_026482,155.0217552,0.30705091,0.150771607,2.036530065,0.041697157,0.104052137
FUN_001359,16.74032836,1.325866647,0.651082192,2.03640441,0.041709763,0.10406959
FUN_012662,103.2387999,1.947510358,0.956634363,2.035793854,0.04177106,0.104208512
FUN_013463,161.3374838,-0.285740922,0.140373619,-2.035574238,0.041793127,0.10424954
FUN_001842,55.64425769,0.448635726,0.220457628,2.035020198,0.041848841,0.104360441
FUN_024569,36.16041371,-0.486371694,0.238999519,-2.035032105,0.041847643,0.104360441
FUN_030403,17.79824912,-0.991701363,0.487345968,-2.034902162,0.041860718,0.104376026
FUN_019926,608.9531224,0.213397144,0.104872011,2.034834101,0.041867569,0.104379073
FUN_008499,302.6960664,-0.220181241,0.108232214,-2.034341098,0.041917216,0.104488803
FUN_007389,470.7180651,-0.182851328,0.089944318,-2.032939177,0.042058668,0.104827317
FUN_016582,2604.50076,0.194270043,0.095577324,2.032595549,0.042093402,0.104899788
FUN_006130,18.1592941,-1.722710191,0.847629203,-2.03238655,0.042114539,0.104938363
FUN_013539,655.0054531,0.22571273,0.11106294,2.032295646,0.042123735,0.104947178
FUN_028352,311.1516904,0.583085557,0.286926821,2.032175153,0.042135927,0.104963453
FUN_007741,68.83771009,0.471778912,0.232161532,2.032114913,0.042142024,0.104964542
FUN_003137,13.02388955,1.139555193,0.560980678,2.031362646,0.042218221,0.105140207
FUN_005296,21.31251602,-1.114431537,0.548681294,-2.031109041,0.042243935,0.105185296
FUN_008564,559.6970552,0.252548821,0.12434261,2.03107222,0.042247669,0.105185296
FUN_010058,644.3061405,3.050340444,1.501910652,2.030973306,0.042257703,0.105196154
FUN_026845,19.90591907,-0.727548896,0.358246458,-2.030861382,0.042269058,0.105210301
FUN_029581,15.47570614,0.927900751,0.457164416,2.029687176,0.042388347,0.105493061
FUN_010790,1336.232411,-0.205784956,0.101391473,-2.029608109,0.04239639,0.10549892
FUN_027162,26.54976537,0.758487927,0.373735761,2.029476455,0.042409785,0.105518093
FUN_028167,923.8966267,-0.245665225,0.121056136,-2.029349642,0.04242269,0.105536045
FUN_015679,516.3890886,-0.799184295,0.393875287,-2.029028783,0.042455359,0.105588988
FUN_010378,70.60117049,0.410367328,0.202244882,2.029061618,0.042452015,0.105588988
FUN_009788,6.595065009,-1.077768645,0.53131001,-2.028511838,0.042508036,0.105705825
FUN_028317,895.5395102,-0.210707037,0.103905919,-2.027863661,0.042574165,0.105856075
FUN_029187,63.5582905,2.139456406,1.055464104,2.027029055,0.042659441,0.106053887
FUN_023018,182.4275849,-0.22457902,0.110806846,-2.026761237,0.042686836,0.10610777
FUN_029061,867.0882761,0.251749147,0.124221539,2.026614294,0.042701874,0.106130923
FUN_004242,4.336900989,-1.422286205,0.701844038,-2.026498947,0.042713681,0.106146043
FUN_025886,138.9385404,-0.468230022,0.231114895,-2.025962119,0.042768667,0.106268448
FUN_013642,5.641582384,-1.423112706,0.702605403,-2.02547931,0.042818171,0.1063772
FUN_007437,4.331958476,-2.28625211,1.12892635,-2.025156122,0.042851336,0.106445335
FUN_001945,793.7285533,0.21780984,0.107583889,2.024558149,0.042912755,0.106569357
FUN_006129,1089.744655,0.180242835,0.089026203,2.024604321,0.04290801,0.106569357
FUN_017284,12654.02318,0.237237744,0.117202132,2.02417602,0.042952044,0.106652645
FUN_006856,96.82895221,-0.323530276,0.159855404,-2.023893265,0.042981135,0.106710593
FUN_017539,75.42885669,1.301853539,0.643267545,2.023813495,0.042989345,0.106716691
FUN_005452,110.1284125,0.30933533,0.152856741,2.023694393,0.043001606,0.106720935
FUN_007400,108.9627722,-0.453798406,0.224243588,-2.023685089,0.043002564,0.106720935
FUN_006520,604.6017611,0.510194249,0.25216153,2.023283443,0.043043933,0.10680931
FUN_028231,1917.227992,-0.276566732,0.136735051,-2.02264693,0.043109562,0.106957851
FUN_018359,141.1479551,-0.516135664,0.255196715,-2.022501206,0.043124599,0.106980848
FUN_014257,4245.136747,-0.347049744,0.171807894,-2.019987181,0.043384717,0.107597348
FUN_024606,5458.196499,-1.938662976,0.959739091,-2.019989593,0.043384467,0.107597348
FUN_022919,13.47429773,-0.885546171,0.438434699,-2.019790342,0.043405139,0.107633603
FUN_029004,371.7890815,-5.127258831,2.538660252,-2.019671134,0.043417511,0.107649888
FUN_027760,490.9346815,-0.223819062,0.110834784,-2.019393676,0.043446318,0.107692518
FUN_004568,47.26749382,-0.435754298,0.215782726,-2.019412334,0.043444381,0.107692518
FUN_022768,9.259766121,-0.912305658,0.451808501,-2.019230838,0.043463233,0.107720047
FUN_014656,50.68262031,-0.501511738,0.248378987,-2.019139158,0.043472758,0.107729258
FUN_025552,61.79722906,0.656445608,0.325123453,2.019065688,0.043480393,0.107733782
FUN_007984,64.28878508,-0.42805123,0.212017969,-2.018938455,0.043493617,0.107752153
FUN_019245,424.5823289,-0.26953846,0.133514461,-2.018795998,0.043508427,0.107774448
FUN_028093,10.29195425,-1.489076443,0.73769875,-2.018542721,0.04353477,0.107825299
FUN_020222,292.2250341,2.810551564,1.392427054,2.018455154,0.04354388,0.107833463
FUN_030666,1019.358864,-0.986634483,0.488821517,-2.018394137,0.04355023,0.107834787
FUN_018452,323.5891393,0.413955711,0.205132355,2.017993264,0.043591963,0.107917541
FUN_009219,550.2847466,0.214554679,0.106325249,2.017909027,0.043600737,0.107917541
FUN_020988,15.13196923,0.917704224,0.454780582,2.017905469,0.043601107,0.107917541
FUN_007890,445.3496601,-0.426304724,0.211305628,-2.017479274,0.043645522,0.108013057
FUN_001457,36.80744052,0.651982966,0.323224944,2.017118349,0.043683164,0.10807737
FUN_018490,1745.295822,-0.293164941,0.145335665,-2.017157606,0.043679069,0.10807737
FUN_012718,690.3981787,-0.264615682,0.131205038,-2.016810371,0.043715306,0.108142466
FUN_014581,203.2382443,0.249698533,0.123851785,2.016107669,0.043788718,0.108309625
FUN_013826,2441.93992,-0.237118978,0.117657697,-2.015329071,0.043870181,0.108482183
FUN_010518,127.1025239,2.550975399,1.265758128,2.015373508,0.043865528,0.108482183
FUN_008549,188.9245479,-0.446943692,0.221785138,-2.015210289,0.04388262,0.108498476
FUN_002639,146.8057206,0.37904382,0.188151148,2.014570858,0.043949634,0.108649681
FUN_012900,56.84035211,-0.679047007,0.337114582,-2.014291411,0.043978947,0.108707657
FUN_017053,84.49193731,-0.834420658,0.414301086,-2.014044098,0.044004904,0.108746527
FUN_030182,616.0761136,-2.293963738,1.138991925,-2.014029852,0.044006399,0.108746527
FUN_003630,39.47549679,-0.528053015,0.262196238,-2.013961062,0.044013622,0.108749884
FUN_006425,15.85754104,-0.655986778,0.325798427,-2.013474356,0.04406475,0.10886171
FUN_002967,7.191253095,-1.696181605,0.84243936,-2.013416853,0.044070794,0.10886214
FUN_023853,118.6497617,-0.409799239,0.203577419,-2.012989651,0.044115718,0.108958597
FUN_007662,18.94436298,-0.999511068,0.496695048,-2.012323402,0.044185857,0.109117298
FUN_026205,638.475658,-0.239749772,0.119186383,-2.011553386,0.044267037,0.109299044
FUN_013893,1029.80855,0.198233854,0.098549599,2.011513556,0.04427124,0.109299044
FUN_025872,63.21109376,0.608741858,0.302722896,2.010888063,0.044337281,0.109447521
FUN_025419,2648.837051,-0.391160754,0.194612692,-2.009944726,0.044437039,0.109679176
FUN_021319,75.26077457,-1.862084634,0.926532079,-2.009735741,0.044459165,0.109719185
FUN_008515,11.33204234,0.78371587,0.390102556,2.008999579,0.044537178,0.109897087
FUN_010903,92.79238541,-0.56780952,0.282687457,-2.008612358,0.04457826,0.109983824
FUN_020805,31.75656438,1.760883257,0.876716017,2.008499015,0.044590291,0.109998873
FUN_024462,42.81971684,-0.535126145,0.266448522,-2.008365974,0.044604416,0.110019085
FUN_029212,214.9632299,0.299868195,0.149369286,2.007562614,0.044689791,0.110215008
FUN_015993,145.0173781,-0.295137675,0.147024354,-2.007406707,0.044706375,0.110241249
FUN_007730,81.83877761,0.870157636,0.433533551,2.007128709,0.04473596,0.110299537
FUN_015096,195.062059,-0.273672043,0.136397973,-2.006423085,0.044811127,0.11047018
FUN_028025,1934.881743,-0.215603041,0.107506804,-2.005482754,0.044911463,0.110702816
FUN_003503,805.2121331,-0.393955169,0.196446386,-2.005408077,0.044919439,0.110707763
FUN_020823,539.8474865,-0.150333859,0.074974686,-2.005128215,0.044949342,0.110766741
FUN_022818,285.9743366,-0.194651279,0.097096517,-2.004719474,0.044993045,0.110859708
FUN_021269,401.5769219,-0.153555737,0.076615627,-2.004235198,0.045044872,0.110972661
FUN_019446,36.30677901,0.499799931,0.24938378,2.004139689,0.045055099,0.110983114
FUN_006351,24.69006185,0.710859461,0.354713475,2.004038502,0.045065936,0.110995067
FUN_028591,64.9602711,0.35932652,0.179344066,2.003559567,0.045117261,0.111106721
FUN_011347,1578.49397,-0.217500071,0.108567974,-2.003353874,0.045139319,0.111146283
FUN_030347,213.6397029,0.348437117,0.173942648,2.003172423,0.045158785,0.111149943
FUN_017903,1574.125582,0.204797504,0.102236121,2.003181471,0.045157814,0.111149943
FUN_019971,43.96722941,2.283728355,1.140007954,2.003256509,0.045149763,0.111149943
FUN_024975,711.7611363,0.152020348,0.075901716,2.002857863,0.045192547,0.111218282
FUN_006400,558.9470601,0.300974759,0.150301466,2.002473875,0.04523379,0.111305012
FUN_024593,685.8438512,0.20436508,0.102063576,2.002331183,0.045249124,0.111327973
FUN_029184,97.39964524,-0.368165923,0.183874436,-2.00226813,0.045255902,0.111329878
FUN_000176,18.27122809,-0.689698369,0.344505852,-2.001993192,0.045285464,0.111373055
FUN_007133,13773.79352,-0.231152269,0.115460566,-2.002001865,0.045284531,0.111373055
FUN_020706,2112.087914,0.133530603,0.066707483,2.001733504,0.045313401,0.111426987
FUN_002947,122.7605327,0.309844416,0.154805574,2.001506851,0.045337796,0.111472195
FUN_030341,89.72549849,-0.426495846,0.213097478,-2.001411987,0.04534801,0.111477016
FUN_009148,316.1722656,-0.225652731,0.112748738,-2.00137699,0.045351778,0.111477016
FUN_020303,17463.6205,0.24811218,0.124003886,2.000841979,0.045409422,0.111603914
FUN_006426,235.166414,-0.407397171,0.203664998,-2.000329829,0.04546466,0.111724869
FUN_027576,1002.23009,0.322912863,0.161446359,2.000124778,0.045486792,0.111764446
FUN_028498,444.6804046,0.180319615,0.090157329,2.000054976,0.045494328,0.111768155
FUN_026655,80.97829946,0.417054941,0.208529346,1.999982012,0.045502206,0.111772704
FUN_014457,576.7337883,0.271065124,0.135547399,1.999781088,0.045523908,0.111811203
FUN_022795,55.91040405,0.500436995,0.250276444,1.999536937,0.045550289,0.111861185
FUN_004302,12.95575139,-1.3491839,0.674802759,-1.9993752,0.045567773,0.111889305
FUN_016900,3041.666924,0.317440394,0.158801204,1.998979773,0.045610542,0.111979497
FUN_021663,10.926398,-0.866533318,0.43354242,-1.998727872,0.045637806,0.112031601
FUN_010862,105.0887194,-3.792896656,1.897898606,-1.998471701,0.045665545,0.112084859
FUN_006335,854.5122521,0.783510829,0.392086471,1.998311309,0.04568292,0.112112669
FUN_010912,108.6882291,-0.665709784,0.333145514,-1.998255282,0.045688991,0.112112732
FUN_025785,129.0455436,0.77803828,0.389422917,1.997926279,0.045724653,0.112185397
FUN_003102,256.7255083,-2.466036638,1.234919373,-1.996921169,0.045833747,0.11242539
FUN_025695,117.8033199,-0.355438471,0.177993935,-1.996913379,0.045834594,0.11242539
FUN_026870,112.8195611,0.45818842,0.229474766,1.996683246,0.045859603,0.112457878
FUN_022748,3524.250243,0.235833399,0.118112772,1.996679907,0.045859966,0.112457878
FUN_019791,4.198212079,-2.702396295,1.353556511,-1.996515308,0.045877861,0.112486887
FUN_025679,208.8654706,-0.413679403,0.207220254,-1.996327071,0.045898333,0.112522206
FUN_008950,74.9735883,0.496017522,0.248505561,1.996001698,0.045933738,0.112594119
FUN_025643,182.1988386,-0.275183276,0.13787654,-1.995867285,0.045948371,0.112614903
FUN_016624,839.4988124,-0.296388372,0.148505136,-1.995812263,0.045954362,0.112614903
FUN_004560,8.759082394,0.978618889,0.490378627,1.995639358,0.045973192,0.112646165
FUN_011198,355.33508,0.413398807,0.207199305,1.995174675,0.046023832,0.112755349
FUN_024997,100.5330927,-0.804987534,0.403508979,-1.994968083,0.046046361,0.112795643
FUN_005734,10.15873775,0.880555622,0.441413077,1.994856217,0.046058564,0.112810635
FUN_010142,127.9693267,-0.375892517,0.188472961,-1.994410843,0.046107175,0.112914784
FUN_020905,582.8120372,0.376202951,0.188649332,1.994191799,0.046131098,0.112958456
FUN_009904,41.80531014,-0.671054496,0.336579279,-1.993748689,0.046179526,0.11306211
FUN_009509,46.22526793,0.595207365,0.298574355,1.993497954,0.046206947,0.113114314
FUN_006236,63.38354578,-0.630435199,0.31626102,-1.993401522,0.046217497,0.113125209
FUN_009331,659.1209753,-0.190315833,0.095479946,-1.993254504,0.046233586,0.113149654
FUN_010691,161.668192,-0.475090857,0.23836843,-1.993094706,0.046251078,0.113177528
FUN_003296,39.08108439,0.621356092,0.311780724,1.992926578,0.046269487,0.113185406
FUN_006682,54.51964596,1.165884188,0.585019467,1.992898105,0.046272606,0.113185406
FUN_016231,1068.016108,0.250191284,0.125535889,1.992986114,0.046262968,0.113185406
FUN_027963,324.0688069,-0.601362353,0.301778441,-1.992728012,0.046291238,0.11321605
FUN_029907,168.4233509,-0.339843471,0.170548098,-1.992654713,0.04629927,0.113220761
FUN_027298,312.2627168,2.768529611,1.389772573,1.992073858,0.046362955,0.11336155
FUN_005241,24.12337237,-0.976390586,0.490347631,-1.991221175,0.046456577,0.113560521
FUN_021238,319.5821628,0.342959873,0.172235164,1.991230273,0.046455577,0.113560521
FUN_022529,24.35804351,-0.618502136,0.310681222,-1.990793433,0.046503602,0.11366049
FUN_027461,9.848401179,0.89836701,0.451417534,1.990102162,0.046579683,0.11381936
FUN_010944,190.5364425,-0.275043378,0.138206411,-1.990091319,0.046580877,0.11381936
FUN_010767,42.28112071,-0.617573993,0.310430916,-1.989408789,0.0466561,0.113988149
FUN_010801,21.86470352,0.582430737,0.292810921,1.989101824,0.046689965,0.11405586
FUN_003743,96.82142236,0.338644805,0.17029178,1.988615095,0.046743704,0.114172097
FUN_015668,650.0122476,-0.216619845,0.108937371,-1.988480561,0.046758567,0.114180954
FUN_004535,15.9897925,-0.720728426,0.36245361,-1.988470818,0.046759643,0.114180954
FUN_030228,11337.59987,-2.868245168,1.442531369,-1.988341626,0.04677392,0.114200779
FUN_012749,23.70143852,0.551752256,0.277534939,1.988046114,0.04680659,0.114265502
FUN_012783,57.35993398,-0.493434174,0.248254729,-1.987612387,0.046854575,0.114367591
FUN_027713,286.8848256,-0.236747354,0.119129733,-1.987307019,0.046888384,0.114396804
FUN_018400,4422.974716,-0.153927895,0.077455681,-1.987302835,0.046888848,0.114396804
FUN_021243,79.6555778,0.916417524,0.461141287,1.987281447,0.046891216,0.114396804
FUN_014538,436.5382384,0.407650805,0.205116551,1.987410588,0.046876915,0.114396804
FUN_007661,126.3829076,-0.395232785,0.198905684,-1.98703615,0.046918391,0.114448044
FUN_019586,24.40119033,-0.562387761,0.283043839,-1.986928112,0.046930364,0.114462194
FUN_006050,873.8885933,0.561834116,0.282792096,1.986739109,0.046951316,0.114498238
FUN_002469,2539.691108,0.46573176,0.234445556,1.986524156,0.046975153,0.114526251
FUN_011109,71.07034422,-0.749477715,0.377272587,-1.986568178,0.046970271,0.114526251
FUN_012096,381.7788805,-0.319577015,0.160911147,-1.986046465,0.047028165,0.114640424
FUN_030655,18.1563396,1.385931863,0.698026995,1.985498947,0.047088987,0.114773604
FUN_030500,10.25218185,-1.390169123,0.700214548,-1.985347387,0.047105835,0.114799582
