"","Gene","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FUN_000445","FUN_000445",0.226765543293645,6.45823226969366,2.4360553252023,0.0355390912088377,0.0865748182689798,-4.74205155295493
"FUN_001943","FUN_001943",0.268173445260905,5.83209548905519,2.43583036497087,0.0355526641299735,0.0865951216638562,-4.73387478009778
"FUN_010978","FUN_010978",0.493213550169063,6.25499403588099,2.43550274264818,0.0355724402783092,0.0866305259635725,-4.73983249105141
"FUN_001111","FUN_001111",-0.326715961312027,3.72208035171247,-2.4353745329334,0.0355801823050723,0.0866366171284652,-4.48328148397663
"FUN_002296","FUN_002296",0.867091953580728,-1.17099312574937,2.4351959144268,0.035590971066661,0.0866501241094217,-3.58729315283175
"FUN_013516","FUN_013516",1.32913067813133,4.12530227528718,2.43228848952901,0.0357670366507239,0.0870659524183651,-4.49538700525648
"FUN_000226","FUN_000226",1.89728768232388,6.97364382912585,2.43209792297116,0.0357786067435183,0.0870812938864989,-4.72634489982263
"FUN_002171","FUN_002171",0.331922665071953,4.50505814836105,2.43180936235741,0.0357961334824424,0.0871111265417718,-4.61892108017559
"FUN_002501","FUN_002501",-1.4045591102806,-1.2958455803442,-2.43142766803196,0.035819330013747,0.0871547460196131,-3.57741239083836
"FUN_002118","FUN_002118",1.06755231720907,-0.268525281698093,2.43069764282748,0.0358637367351434,0.0872499531962701,-3.67050604240331
"FUN_003649","FUN_003649",-0.337688581841257,5.65093240794014,-2.42939031730179,0.0359433955862603,0.0874308817593391,-4.74520491401474
"FUN_001871","FUN_001871",-0.220456213312026,4.58038011139141,-2.4289785147673,0.0359685238845298,0.087479133196287,-4.65265479838687
"FUN_003380","FUN_003380",1.15550054779895,-1.81754384078538,2.42868570044817,0.0359864020126833,0.0875097398752086,-3.55838052116065
"FUN_012467","FUN_012467",0.205126036561063,3.30499303172534,2.42855664721971,0.0359942842894406,0.0875160337680163,-4.39105406654738
"FUN_000608","FUN_000608",0.902532610563903,0.220023218404234,2.42748228320194,0.036059970007793,0.0876624245545118,-3.74041316673833
"FUN_010230","FUN_010230",1.4589067145319,-2.49747996775549,2.42739847601511,0.0360650988685037,0.0876624245545118,-3.53023982557943
"FUN_015381","FUN_015381",-0.392749429856655,7.81654971727514,-2.42704920877438,0.0360864811783359,0.0877015025520538,-4.73124787926937
"FUN_014286","FUN_014286",-0.209840884614229,4.22496013575605,-2.42692770697326,0.0360939225032032,0.087706693061951,-4.59720322606933
"FUN_001251","FUN_001251",-0.474706324541647,2.54623306649926,-2.42678671747756,0.0361025592369881,0.0877147864119123,-4.23352930700346
"FUN_002956","FUN_002956",0.211596898509906,5.58057574029931,2.42661278347483,0.0361132168884819,0.0877277866838345,-4.74035951650153
"FUN_008662","FUN_008662",0.253165718490194,5.1861223348776,2.42633419396498,0.0361302936670044,0.0877563744650676,-4.71436817377651
"FUN_010730","FUN_010730",1.50316167715736,-2.98035735832474,2.42623487267703,0.036136383713624,0.0877582722447361,-3.51707381363647
"FUN_009429","FUN_009429",-1.33131814509594,1.04161745019823,-2.42561345482902,0.0361745099084994,0.087828304926139,-3.91147913374536
"FUN_007426","FUN_007426",0.826104050338919,-1.23036390237328,2.42559167185012,0.0361758470898361,0.087828304926139,-3.5971844349844
"FUN_001299","FUN_001299",0.420988694653637,5.54253553014484,2.42510633281618,0.0362056529881019,0.087887760579488,-4.73675016674067
"FUN_012995","FUN_012995",0.336387199160655,2.61313212372851,2.42446724037405,0.0362449381482198,0.0879630954805038,-4.23801844214983
"FUN_000153","FUN_000153",-0.237588102109824,5.84673867851131,-2.42442835738494,0.0362473296481273,0.0879630954805038,-4.75851510743725
"FUN_009577","FUN_009577",1.40418015284438,-3.17384785550255,2.42410167857427,0.0362674281774278,0.0879989512991426,-3.51505407807995
