"X","logFC","meanExpr","pval","adj.pval"
"FUN_007422","1.14493501858288",14.1341531341727,0.0153512058493467,0.0439899255214584
"FUN_001304","1.14888888927362",275.55026699024,9.74392810977059e-17,6.47114341199639e-15
"FUN_001287","1.14963593771316",952.979458941688,2.34339241957606e-06,2.26722358836875e-05
"FUN_004921","1.15060989668995",651.244053433157,1.75303737612168e-13,6.85447987065804e-12
"FUN_012543","1.1508276370482",25.1320458524949,0.00751266211505628,0.0240579943088403
"FUN_007187","1.1508529093878",16.3406359925112,0.000522243502741037,0.00254309879595635
"FUN_003677","1.15121875147602",681.075006262099,5.99132229433468e-16,3.47286471236523e-14
"FUN_010085","1.1519443005923",266.367254833441,0.00512653295279453,0.0174799431125213
"FUN_016344","1.15301011742076",35.0016644609239,3.26770178286179e-05,0.000233943373576931
"FUN_006917","1.1536548157514",243.926290082824,0.000965886219137766,0.00430237690331133
"FUN_001155","1.15365718209973",365.008879703109,8.51096044239761e-07,9.12993938366289e-06
"FUN_002028","1.15377853069926",98.2683121330893,0.00423979837759733,0.0149381965764666
"FUN_004196","1.16180294482061",637.289057993225,0.0010463986352613,0.00460053372043025
"FUN_012333","1.1632427114178",21.0305615225364,0.00410043468012002,0.0145424411130362
"FUN_011155","1.16563645990456",121.551615841624,1.71486295915293e-05,0.000133002516831955
"FUN_009960","1.17493518438532",17.9609576619354,0.0164121214765834,0.0465356355791731
"FUN_000723","1.17596344234535",27.3018536940305,0.00294104818162281,0.011017259854968
"FUN_009026","1.18228287198651",303.744552138053,5.29973966658066e-05,0.00035590121663379
"FUN_010789","1.18789969427135",502.986658457753,0.000133622839380346,0.000790919172231643
"FUN_013026","1.18980150464393",2482.80329111626,1.31235104238452e-08,2.14123844150047e-07
"FUN_009434","1.1913889405071",577.918200374506,0.000549501880540448,0.00265881930536709
"FUN_002101","1.19155009492172",305.374477234029,1.12360198794713e-10,2.76527446419168e-09
"FUN_011053","1.19339496610183",12584.2590475093,2.38865621053494e-15,1.28327156416381e-13
"FUN_011335","1.19425267940255",33.7808743076647,0.000833051601174036,0.0038003486230984
"FUN_003572","1.19453106302438",583.041726662196,8.69972514219879e-13,3.06601513278131e-11
"FUN_008480","1.19960396730021",14.0090453675858,0.00189551139251985,0.00764451588756251
"FUN_010226","1.20154386744017",218.496042035192,8.46688737518685e-13,2.99995666355146e-11
"FUN_015011","1.20705778418336",360.051177365912,0.000246794204809935,0.00134287646109622
"FUN_013087","1.2092057118451",120.561689663196,8.2039084622425e-05,0.000517441372730934
"FUN_010938","1.20931631965294",337.705942655814,0.000928755864047642,0.00416082627093344
"FUN_010167","1.20997116548626",1269.79615929773,3.26545224473924e-13,1.2365678185236e-11
"FUN_001004","1.21088030132865",1095.90083400209,3.43637820156416e-11,9.19335512386071e-10
"FUN_003365","1.21295923369314",145.49980775069,2.79470789677471e-05,0.000203050354941037
"FUN_006739","1.21297389202477",624.647101758097,4.61914304863558e-13,1.71479198120134e-11
"FUN_008621","1.21424176700444",221.057065030091,7.97874869757543e-05,0.000504049439709163
"FUN_002262","1.21499706379534",748.04690093185,5.82927319413058e-20,6.69910213335911e-18
"FUN_006073","1.21952380838115",1573.70111734925,2.21545643622382e-08,3.47324700606572e-07
"FUN_015531","1.21996257162614",58.8284578696993,3.23774903606966e-06,3.04989959092635e-05
"FUN_005250","1.22037654232121",54.6417774576734,8.93119216229887e-05,0.000557296991373534
"FUN_010840","1.22335924481399",254.921087801423,1.00312916607152e-16,6.59569903422944e-15
"FUN_013736","1.22520307809628",1844.86701878617,3.3395372124095e-16,1.98807764861279e-14
"FUN_012809","1.22562284884171",246.10157898046,8.79443505261314e-08,1.21196302038931e-06
"FUN_012115","1.22589465556913",24.9940400772406,0.00345289424701544,0.012602444178005
"FUN_001363","1.22802247388532",1336.45774245306,0.000130007623432268,0.000771522564562575
"FUN_010489","1.23133575625768",82.7678824576786,0.00140764569041935,0.00593979739609904
"FUN_015401","1.2325720738023",655.746470125132,2.15167247844349e-08,3.38127270809859e-07
"FUN_003184","1.23311871835107",48.7991055781625,0.00418647077121598,0.014773937973936
"FUN_010943","1.23517523639269",49.9567010115123,0.00975901114800739,0.0298830146737872
"FUN_003094","1.23812579170553",326.669656866928,3.65806719614322e-06,3.39501517304977e-05
"FUN_003274","1.23815323861897",34.1030346719301,0.0019385212080447,0.00778708093784764
"FUN_005715","1.24795080979858",24.5222277013738,4.00099499841526e-06,3.67457608749521e-05
"FUN_004121","1.2513372094126",1079.47499327816,6.49020484381429e-11,1.67856256782485e-09
"FUN_005074","1.25190810666878",151.964228832352,0.00020581915156644,0.0011448257184773
"FUN_008647","1.25547728999429",894.673714594463,3.56208040391913e-06,3.31757960663814e-05
"FUN_009447","1.25646786744958",82.7833823993622,0.00646706745521073,0.0212239293489111
"FUN_011442","1.25664178539448",16.1766954332461,0.000811608808007045,0.00371149550402114
"FUN_016057","1.25711493323956",16.057833148376,0.00286499991702825,0.0107904927054561
"FUN_002705","1.25711882507779",1141.29479109657,6.02430428461887e-05,0.000395318795558704
"FUN_008274","1.25883714853026",822.850580817537,1.00625395593745e-12,3.51816197927761e-11
"FUN_005787","1.25953328650312",169.882878795942,0.00256694915054103,0.00983612640578436
"FUN_002366","1.26238815921405",274.73880319247,1.87911965593577e-09,3.74012731518782e-08
