,SRR6819014,SRR6819015,SRR6819016,SRR6819017,SRR6819018,SRR6819019,SRR6819020,SRR6819021,SRR6819022,SRR6819023
FUN_024587-T1,6,2,0,0,3,5,1,5,4,0
FUN_026463-T1,0,0,0,0,0,0,0,10,6,3
FUN_027964-T1,0,9,12,3,15,13,4,9,8,13
FUN_000487-T1,0,2,0,1,3,5,2,3,1,4
FUN_017295-T1,0,0,0,0,0,0,0,0,0,0
FUN_008668-T1,0,0,0,0,0,0,0,0,0,0
FUN_003271-T1,67,58,37,69,98,56,88,116,92,127
FUN_015719-T1,105,136,64,82,96,39,134,149,150,200
FUN_000264-T1,0,0,0,14,0,0,3,0,0,3
FUN_022381-T1,162,234,152,289,357,376,215,271,322,408
FUN_014510-T1,975,1387,334,1129,1836,1020,1674,1944,1305,3718
FUN_020114-T1,145,186,197,170,422,304,200,420,305,452
FUN_000889-T1,102,151,125,125,173,165,132,158,137,164
FUN_023494-T1,72,89,96,85,128,88,49,144,92,176
FUN_001474-T1,0,0,0,0,0,0,0,0,0,0
FUN_005029-T1,0,9,0,0,11,0,0,8,0,0
FUN_011154-T1,41,74,34,77,98,76,41,46,46,88
FUN_022951-T1,0,0,0,0,0,0,0,0,0,0
FUN_012542-T1,0,0,0,0,0,0,0,2,0,2
FUN_015911-T1,82,111,113,163,169,109,84,160,137,195
FUN_008873-T1,1,4,2,0,0,0,7,0,0,33
FUN_008873-T2,16,43,35,28,103,91,14,231,77,75
FUN_007400-T1,53,122,57,91,205,149,53,168,121,164
FUN_029945-T1,0,10,0,0,7,5,0,6,0,15
FUN_020226-T1,3,0,3,0,2,2,0,0,0,6
FUN_004459-T1,0,0,0,0,0,0,0,0,0,0
FUN_019883-T1,117,122,138,167,237,175,170,219,196,230
FUN_020771-T1,2,5,5,0,7,0,0,0,3,9
FUN_005671-T1,0,0,0,0,0,0,0,0,0,0
FUN_015772-T1,0,0,0,0,0,0,0,0,0,0
FUN_004244-T1,5,128,38,0,86,26,0,67,50,64
FUN_015980-T1,0,0,0,0,0,0,0,0,0,0
FUN_011699-T1,152,352,348,352,460,357,300,448,386,449
FUN_027332-T1,0,3,0,0,6,6,2,3,0,7
FUN_010147-T1,0,0,0,0,4,3,1,7,4,5
FUN_022839-T1,0,0,0,0,0,0,0,0,0,1
FUN_030645-T2,0,4,29,0,0,0,0,0,0,5
FUN_030645-T1,6,75,90,5,23,0,3,26,0,147
FUN_002284-T1,8,8,8,4,16,16,9,19,13,26
FUN_011664-T1,173,235,162,170,441,339,267,511,348,395
FUN_022551-T1,0,0,0,0,0,0,0,0,0,0
FUN_023867-T1,0,0,0,0,0,0,0,0,0,0
FUN_018372-T1,51,110,94,71,746,130,61,938,248,483
FUN_005294-T1,4,6,3,2,10,16,7,13,17,17
FUN_025309-T1,904,933,892,992,1397,1171,1417,1496,1121,1677
FUN_000046-T1,0,0,0,0,0,0,0,0,0,0
FUN_026536-T1,0,0,0,0,0,0,0,0,0,0
FUN_008839-T1,862,1114,661,711,1223,957,1206,1193,1117,1438
FUN_006793-T1,1154,1417,1300,1457,3568,2662,2162,4041,2791,3709
FUN_014826-T1,146,118,33,47,74,52,70,16,32,144
FUN_010135-T1,0,0,0,0,0,0,0,0,0,0
FUN_000781-T1,242,357,287,285,803,579,423,743,611,802
FUN_005093-T1,0,0,0,0,0,0,0,0,0,0
FUN_013288-T1,333,363,372,361,739,676,716,885,665,711
FUN_003861-T1,3,0,2,3,0,2,0,4,0,4
FUN_006778-T1,0,0,0,0,0,0,0,0,0,0
FUN_009077-T1,2,7,10,4,4,0,4,3,2,2
FUN_023080-T2,17,19,39,25,21,11,54,19,28,29
FUN_023080-T1,801,1104,1252,1215,1745,1369,1100,1543,1323,2021
FUN_025917-T1,57,53,77,80,110,65,61,92,99,149
FUN_012708-T1,3,0,0,3,0,0,0,4,5,2
FUN_028387-T1,482,719,674,528,406,470,1340,243,283,498
FUN_012382-T1,0,0,0,0,0,0,0,0,0,0
FUN_012159-T1,0,0,0,0,3,0,0,0,0,1
FUN_016277-T1,21,18,6,4,24,36,9,11,27,27
FUN_011414-T1,83,119,46,91,167,91,116,161,137,162
FUN_000276-T1,0,0,0,0,0,0,0,0,0,0
FUN_021470-T1,17,22,18,5,19,13,6,19,13,29
FUN_025931-T1,714,848,812,914,1683,1474,1372,1894,1630,1908
FUN_024427-T1,219,251,205,234,253,201,247,284,247,329
FUN_020348-T1,0,0,0,0,0,0,0,0,0,0
FUN_017179-T1,241,352,197,189,840,452,210,491,384,626
FUN_014999-T1,0,0,0,0,0,0,0,0,0,0
FUN_010349-T1,0,0,2,0,4,0,1,14,4,2
FUN_008479-T1,208,250,109,198,443,403,464,459,456,567
FUN_017733-T1,401,470,389,156,53,146,236,13,20,69
FUN_025082-T1,29,33,48,88,56,107,38,13,14,130
FUN_026161-T1,146,253,166,186,337,283,255,269,257,379
FUN_022875-T1,262,617,1008,609,373,1058,391,425,669,401
FUN_024414-T1,132,182,85,196,225,166,224,256,173,235
FUN_021918-T1,351,341,322,306,351,294,322,253,171,286
FUN_028279-T1,15,26,2,36,31,39,35,31,23,34
FUN_019973-T1,849,962,830,844,1893,1668,1090,1851,1601,2201
FUN_027016-T1,6,12,2,6,18,17,11,18,19,13
FUN_028592-T1,0,0,0,6,0,0,0,0,0,0
FUN_022526-T1,76,104,30,66,136,117,118,119,145,171
FUN_027673-T1,0,0,0,0,0,0,0,0,0,0
FUN_006123-T1,97,198,141,212,111,102,79,83,49,139
FUN_023713-T1,0,0,0,0,2,0,0,2,0,0
FUN_011559-T1,516,763,566,544,805,737,721,772,821,1040
FUN_023159-T1,608,862,641,679,1130,946,731,1049,929,1440
FUN_011516-T1,2,0,4,8,15,1,3,4,6,8
FUN_013543-T1,0,15,11,4,19,7,25,21,0,17
FUN_030675-T1,240,529,561,524,624,436,468,498,439,545
FUN_003527-T1,1,2,0,0,4,2,0,0,0,2
FUN_002440-T1,322,344,266,330,621,402,455,638,561,688
FUN_024282-T1,809,649,661,874,654,631,1106,535,325,669
FUN_027753-T1,0,0,0,0,0,0,0,5,0,0
FUN_004432-T1,0,0,0,0,0,0,0,0,0,0
FUN_024867-T1,0,4,0,141,9,0,0,0,0,13
FUN_014259-T1,173,175,244,175,305,284,162,267,287,351
FUN_005124-T1,0,2,3,2,3,9,6,5,10,6
FUN_022184-T1,438,390,208,306,413,313,370,240,238,433
FUN_021032-T1,306,303,425,323,443,405,463,398,300,515
FUN_015039-T1,0,0,0,0,0,0,0,0,0,0
FUN_012266-T1,0,0,0,0,0,0,0,0,0,0
FUN_002587-T1,860,1326,1715,1170,1894,1623,1113,1881,1454,1773
FUN_006371-T1,0,0,7,0,3,0,6,3,6,0
FUN_023652-T1,0,7,5,0,9,7,6,5,0,9
FUN_011868-T1,0,2,0,0,0,3,0,3,4,0
FUN_013139-T1,502,615,544,608,1266,981,749,1425,969,1472
FUN_014265-T1,0,0,0,0,0,0,0,0,0,0
FUN_015505-T1,0,0,0,0,0,0,0,0,0,0
FUN_015374-T1,0,0,0,0,0,0,0,0,0,0
FUN_016745-T1,45,44,12,28,82,50,41,74,45,83
FUN_019028-T1,4,7,0,13,9,5,6,0,6,17
FUN_004381-T1,40,27,14,29,42,44,27,24,17,61
FUN_003055-T1,0,0,0,0,0,0,0,0,0,0
FUN_008635-T1,0,0,0,0,0,0,0,0,0,0
FUN_001029-T1,43,66,51,67,47,50,65,36,59,81
FUN_020596-T1,5,9,0,7,14,16,7,11,20,18
FUN_030436-T1,11,11,5,0,59,50,21,54,61,62
FUN_012268-T1,79,134,74,116,180,141,118,73,84,255
FUN_008346-T1,102,125,40,99,143,121,127,114,138,190
FUN_002377-T1,0,0,0,0,0,0,0,0,0,0
FUN_023227-T1,858,1300,657,800,1912,1484,1621,2129,1623,2321
FUN_022903-T1,0,0,0,0,0,0,0,0,0,0
FUN_014329-T1,1039,1063,638,862,2172,1752,2303,2198,1752,2695
FUN_003304-T1,0,19,7,0,0,11,5,9,11,0
FUN_016145-T1,0,0,0,0,0,0,0,0,0,0
FUN_005992-T1,0,0,0,0,0,0,0,0,0,0
FUN_013589-T1,0,0,0,0,0,0,0,0,0,0
FUN_025955-T1,366,500,506,419,841,679,623,849,669,999
FUN_019987-T1,15,18,11,4,40,47,15,63,36,62
FUN_021017-T1,379,487,278,348,549,472,345,528,498,769
FUN_025102-T1,605,759,510,581,1807,1421,1057,1650,1679,2063
FUN_003851-T1,12,15,13,17,44,11,18,28,22,29
FUN_011160-T1,60,121,69,89,112,156,65,171,107,124
FUN_000488-T1,0,0,0,0,0,0,0,0,0,0
FUN_013333-T1,1063,1565,1036,1406,2062,1950,1473,2005,2000,2744
FUN_008362-T1,144,176,128,160,233,219,155,218,199,274
FUN_016722-T2,0,0,9,0,0,3,0,0,0,0
FUN_010663-T1,11,10,14,11,17,10,6,7,12,15
FUN_011399-T1,3,0,2,0,0,0,0,0,0,0
FUN_016722-T1,11,13,9,6,9,10,5,6,9,7
FUN_019700-T1,6569,11206,3611,983,18214,5651,1576,2017,802,2779
FUN_021063-T1,0,19,13,21,25,12,11,17,21,24
FUN_007124-T1,739,904,710,818,1525,1192,863,1431,1190,1894
FUN_013878-T1,0,0,0,8,9,11,34,19,17,10
FUN_003047-T1,0,0,0,0,0,1,3,0,0,0
FUN_000138-T1,0,0,0,0,0,0,0,0,0,0
FUN_015302-T1,502,802,756,819,1540,1191,1141,1490,1276,1631
FUN_017131-T1,0,0,0,0,0,0,0,0,0,0
FUN_000970-T1,0,0,0,0,2,0,0,0,0,0
FUN_024403-T1,401,630,520,525,1128,883,667,1056,931,1239
FUN_017059-T1,0,23,17,0,14,11,6,14,8,14
FUN_007360-T1,0,0,0,0,0,0,0,0,0,0
FUN_016091-T1,3375,3921,3313,2873,6302,5333,4275,5120,4746,6682
FUN_024721-T1,30810,42603,48985,39409,46693,39294,36343,40450,33210,43289
FUN_004362-T1,288,478,171,205,3206,2385,1826,3116,3548,3596
FUN_020723-T1,4,8,0,19,14,16,14,22,9,15
FUN_025861-T1,764,581,578,377,297,447,444,185,144,387
FUN_021909-T1,0,0,0,0,0,0,0,0,0,0
FUN_017671-T1,0,0,0,0,0,0,0,0,0,3
FUN_006396-T1,0,0,0,0,0,0,0,0,0,0
FUN_002139-T1,0,0,0,0,0,0,0,0,0,0
FUN_028540-T1,127,132,117,172,393,314,115,343,461,425
FUN_011804-T1,0,9,5,11,19,27,175,22,15,14
FUN_013554-T1,3,11,11,0,9,11,0,15,0,20
FUN_005338-T1,573,690,583,592,1318,1163,803,1415,1193,1636
FUN_006816-T1,1758,3747,3630,3884,615,1214,1702,299,297,446
FUN_024467-T1,310,510,403,404,3279,3432,1811,3752,3596,4730
FUN_021071-T1,0,2,0,1,0,0,1,0,0,0
FUN_019825-T1,19,21,14,0,19,5,0,14,10,3
FUN_024306-T1,0,0,0,0,0,0,0,0,0,0
FUN_004050-T1,107,137,105,76,255,166,117,175,197,242
FUN_008110-T1,0,0,0,2,3,0,0,0,0,1
FUN_026193-T1,440,561,541,478,1187,951,654,1173,829,1285
FUN_029634-T1,0,0,0,0,0,0,0,0,0,0
FUN_029294-T1,3,6,0,9,2,2,3,6,3,7
FUN_013629-T1,0,0,0,0,0,0,1,0,0,0
FUN_013533-T1,1,0,0,1,2,1,2,2,1,1
FUN_029203-T1,214,263,234,234,469,383,216,686,488,650
FUN_016914-T1,0,0,0,0,0,0,10,14,0,0
FUN_010357-T1,214,1289,1087,1824,397,463,577,176,143,410
FUN_016914-T2,0,0,0,0,0,4,0,0,8,10
FUN_015193-T1,0,3,0,0,0,0,0,0,0,0
FUN_019057-T2,0,0,0,41,0,0,0,11,27,60
FUN_001606-T1,29,15,17,9,35,24,26,16,20,33
FUN_004545-T1,27,46,39,60,34,27,17,21,21,50
FUN_004226-T1,0,0,0,0,0,0,0,0,0,0
FUN_017901-T1,159,230,241,168,614,354,225,405,459,718
FUN_010530-T1,1,5,0,1,1,0,2,1,0,1
FUN_028895-T1,78,69,73,93,156,122,126,190,115,185
FUN_006384-T1,103,163,118,135,239,216,157,218,161,229
FUN_024527-T1,0,3,0,5,35,45,175,44,52,68
FUN_000686-T1,0,0,0,0,0,0,6,0,0,2
FUN_014596-T1,118,127,153,142,220,207,131,254,193,299
FUN_022279-T1,0,1,0,0,0,0,0,0,0,0
FUN_012948-T1,89,164,137,162,257,190,159,253,185,291
FUN_009021-T1,0,0,0,0,0,0,0,0,0,0
FUN_006461-T1,70,85,79,113,231,303,77,131,163,366
FUN_023124-T1,0,0,0,0,0,0,0,0,0,0
FUN_015063-T1,0,0,0,0,0,0,0,0,0,0
FUN_020328-T1,0,0,2,0,0,0,0,1,3,2
FUN_007607-T1,20,40,14,28,57,37,35,38,51,38
FUN_003988-T1,0,0,0,0,0,0,0,0,0,0
FUN_004164-T1,42,18,37,46,18,55,49,108,54,81
FUN_018531-T1,0,0,0,0,0,0,0,0,0,0
FUN_019127-T1,0,0,0,0,0,0,0,0,0,0
FUN_014815-T3,0,0,0,0,0,0,0,0,0,36
FUN_014815-T2,31,13,107,50,38,52,66,14,15,48
FUN_014815-T1,762,1313,1037,1077,1552,1103,959,1474,1351,1485
FUN_004466-T1,0,0,0,0,0,0,0,0,0,0
FUN_009163-T1,0,2,0,0,0,0,0,0,0,1
FUN_001178-T1,223,320,311,241,510,379,325,455,419,607
FUN_022490-T1,0,0,0,0,0,0,0,0,0,0
FUN_026026-T1,0,0,0,0,0,0,0,0,0,0
FUN_020524-T1,223,329,323,287,655,610,361,554,426,722
FUN_024533-T1,0,0,0,0,4,0,0,0,0,0
FUN_019717-T1,89,161,146,91,112,86,71,109,110,146
FUN_014926-T1,0,0,0,0,0,0,0,0,0,0
FUN_025393-T1,182,231,193,184,416,288,182,486,346,547
FUN_017475-T1,66,92,111,99,196,136,106,219,135,255
FUN_001547-T1,0,0,0,0,0,0,0,0,0,0
FUN_015280-T1,102,222,276,270,21,63,248,0,0,19
FUN_019814-T1,0,0,0,0,0,0,0,0,0,0
FUN_024831-T1,0,0,0,0,0,0,0,0,0,0
FUN_022516-T1,0,0,0,0,0,0,0,0,0,0
FUN_005080-T1,0,3,3,7,12,9,0,14,9,0
FUN_011205-T1,168,243,235,174,331,221,253,344,255,408
FUN_023756-T1,0,0,0,0,0,0,0,0,2,0
FUN_014412-T1,0,0,0,0,0,0,0,0,0,0
FUN_007886-T1,0,0,0,0,0,0,0,0,0,0
FUN_012905-T1,0,0,0,0,0,0,0,0,0,0
FUN_024187-T1,8,40,15,18,58,29,36,30,32,73
FUN_003523-T1,0,0,0,0,0,0,0,0,0,0
FUN_022662-T1,194,312,357,257,611,451,305,700,426,732
FUN_028499-T1,381,714,516,656,662,704,710,773,621,856
FUN_005099-T1,0,0,0,0,0,0,0,0,0,0
FUN_016891-T1,1296,1579,881,1403,2112,1736,2211,2049,1848,2607
FUN_006422-T1,0,0,0,0,0,0,0,0,0,0
FUN_022241-T1,0,0,0,0,2,14,5,0,5,8
FUN_003589-T1,0,34,7,0,12,11,0,24,14,36
FUN_026531-T1,0,0,0,0,0,0,0,0,0,0
FUN_023099-T1,0,0,0,0,0,0,0,0,0,0
FUN_015535-T1,0,0,0,16,0,7,0,0,0,0
FUN_016714-T1,9,11,0,12,15,21,14,9,16,24
FUN_002714-T1,0,0,0,0,0,0,0,0,0,0
FUN_005873-T1,33,31,15,9,35,27,46,47,32,54
FUN_012813-T1,490,626,783,676,1095,821,593,1034,867,1186
FUN_012379-T1,3,11,3,4,8,7,5,10,14,19
FUN_020284-T1,194,229,198,173,117,88,196,78,51,91
FUN_013621-T1,385,499,478,436,924,759,534,829,728,949
FUN_019053-T1,5,4,0,0,7,12,4,6,0,31
FUN_000878-T1,0,0,0,0,0,0,0,3,5,7
FUN_011845-T1,9,22,19,7,32,173,24,105,90,93
FUN_030465-T1,56,53,96,82,124,83,91,112,83,130
FUN_008459-T1,931,1161,918,1016,1149,952,945,843,802,1422
FUN_025359-T1,12,9,3,2,8,2,5,5,7,19
FUN_004086-T1,86,166,92,264,38,17,278,0,3,20
FUN_003653-T1,5,22,15,26,8,4,21,22,8,23
FUN_000581-T1,310,418,415,386,846,608,467,681,635,874
FUN_008219-T1,189,243,172,169,508,355,277,435,423,523
FUN_009849-T1,4,2,2,2,5,0,0,0,2,0
FUN_025781-T1,33,40,37,23,411,369,206,410,458,599
FUN_013396-T1,9,9,7,24,13,25,14,9,16,32
FUN_023562-T1,0,0,0,0,0,0,0,0,0,0
FUN_026758-T1,82,142,67,89,265,357,113,299,327,374
FUN_028872-T1,0,0,0,0,0,0,0,0,0,2
FUN_017503-T1,0,0,0,0,2,0,0,0,0,0
FUN_029629-T1,432,516,380,499,1064,937,664,1034,862,1325
FUN_002127-T1,0,0,0,0,0,0,0,0,0,3
FUN_009783-T1,0,0,0,0,0,0,0,0,0,0
FUN_022486-T1,7,18,6,14,20,12,21,17,9,23
FUN_026903-T1,0,0,0,0,2,0,0,0,0,0
FUN_029350-T1,18,19,10,0,12,20,0,26,6,29
FUN_007322-T1,0,0,0,0,0,0,0,0,0,0
FUN_027340-T1,71,67,36,43,54,78,40,44,37,65
FUN_022751-T1,21,40,9,27,41,24,25,30,35,58
FUN_010816-T1,0,0,0,5,0,0,0,4,0,0
FUN_025111-T1,0,0,0,0,0,0,0,0,0,1
FUN_028699-T1,0,0,0,0,0,0,0,0,0,0
FUN_028763-T1,927,1184,1024,1346,2605,2238,1999,2768,2400,3270
FUN_029451-T1,86,89,103,112,103,121,91,159,105,142
FUN_000738-T1,0,0,0,0,0,0,0,0,0,0
FUN_005210-T1,19,23,15,19,44,31,31,12,32,32
FUN_003927-T1,0,2,3,4,5,0,0,0,0,0
FUN_004207-T1,17,54,30,25,33,44,25,31,44,68
FUN_013731-T1,0,0,0,0,0,0,0,0,0,0
FUN_029599-T1,96,118,111,92,419,289,168,405,354,493
FUN_010529-T1,2,0,6,0,2,2,2,3,5,2
FUN_001649-T1,3,7,18,8,4,6,5,6,4,8
FUN_016876-T1,12,17,11,9,28,26,24,38,19,33
FUN_004132-T1,426,838,188,451,4809,5349,5120,7778,7210,8631
FUN_025124-T1,572,1124,875,787,857,796,715,1277,839,1252
FUN_024374-T1,187,5083,2958,3510,28,83,196,12,41,43
FUN_025384-T1,70,93,66,15,2825,820,151,1927,1805,2341
FUN_018300-T1,45,0,0,23,25,5,0,9,0,39
FUN_006552-T1,122,176,148,145,244,203,143,251,259,321
FUN_026994-T1,387,497,426,435,798,632,548,700,636,920
FUN_029881-T1,715,1025,1073,908,1286,1047,892,1300,1151,1373
FUN_015783-T1,335,496,663,431,2451,1384,421,2984,1741,2061
FUN_023088-T1,38,93,71,47,139,106,46,147,90,153
FUN_008811-T1,677,949,781,882,1068,1054,929,1255,895,1227
FUN_008811-T2,551,815,1023,602,1583,998,747,1153,1061,1352
FUN_008811-T3,23,96,31,100,89,25,48,71,92,82
FUN_021041-T1,145,196,217,187,255,203,143,259,173,264
FUN_029182-T1,0,0,0,0,0,0,0,0,0,0
FUN_007307-T1,0,0,0,0,0,0,0,0,0,0
FUN_016864-T1,4,2,6,4,3,1,1,6,2,9
FUN_026361-T2,44,19,58,68,82,63,54,49,64,99
FUN_029222-T1,1,3,0,2,0,0,2,0,1,2
FUN_026361-T1,0,52,0,0,0,0,0,0,0,0
FUN_019867-T1,9,10,0,7,10,9,11,13,4,26
FUN_014954-T1,6,14,6,7,13,7,13,11,15,22
FUN_023091-T1,25,28,28,28,87,49,33,80,56,69
FUN_005595-T1,560,681,651,615,1412,971,779,1235,1015,1367
FUN_029973-T1,11,21,0,12,13,27,18,11,0,31
FUN_015588-T1,0,0,0,0,0,0,0,0,0,0
FUN_003562-T1,0,0,0,0,0,0,0,0,0,0
FUN_023464-T1,0,0,0,0,1,0,0,2,1,0
FUN_008171-T1,709,945,764,781,1653,1189,951,1509,1360,1857
FUN_007373-T1,15,26,3,9,14,11,20,14,11,25
FUN_016301-T1,172,298,245,221,375,239,206,313,282,331
FUN_028223-T1,23,36,9,23,31,20,25,16,26,21
FUN_019612-T1,547,784,494,610,1313,986,864,1230,1097,1418
FUN_006806-T1,406,588,526,504,717,610,586,772,575,776
FUN_025145-T1,4,0,0,0,0,0,0,0,0,3
FUN_020027-T2,441,662,248,389,801,530,628,622,808,1183
FUN_020027-T1,85,158,97,61,346,295,53,159,124,202
FUN_002508-T1,0,0,0,0,0,0,0,0,0,0
FUN_000775-T1,0,0,0,0,0,0,0,0,0,0
FUN_005719-T1,2,2,5,0,2,3,2,2,2,4
FUN_005989-T1,0,0,0,0,0,0,0,3,0,0
FUN_005487-T1,120,182,258,183,283,337,226,311,263,357
FUN_010116-T1,89,138,121,95,328,294,185,396,335,400
FUN_011376-T1,0,0,0,0,0,0,0,0,0,0
FUN_015676-T1,0,3,5,5,9,9,8,22,10,12
FUN_008497-T1,4083,5674,4875,4384,5760,4578,5043,5271,4341,6114
FUN_025171-T2,411,655,35,677,770,1089,561,744,1028,52
FUN_018054-T1,0,0,0,0,0,0,0,0,0,0
FUN_023314-T1,1216,1955,1661,1458,2087,1647,1388,1807,1622,2272
FUN_025171-T1,254,276,652,0,655,0,301,502,91,1375
FUN_000403-T1,1452,1762,1827,1662,2572,1925,1488,2138,1757,2626
FUN_018233-T1,1270,901,825,706,131,358,1516,6,9,199
FUN_018708-T1,0,7,3,3,7,5,0,8,19,7
FUN_019060-T1,408,724,727,644,851,805,586,802,702,1203
FUN_012039-T1,79,132,82,109,119,74,105,92,90,86
FUN_026075-T1,0,0,0,0,0,0,0,0,0,0
FUN_027188-T1,3,12,4,7,8,32,11,26,6,14
FUN_030736-T1,36,96,100,99,25,19,67,9,11,19
FUN_027700-T1,562,694,549,492,1751,973,591,1622,986,1843
FUN_030471-T1,97,121,148,139,267,250,149,253,237,423
FUN_023305-T1,78,122,21,70,66,53,92,159,77,136
FUN_029070-T1,21,35,24,31,56,28,16,25,32,41
FUN_021317-T1,217,218,65,160,0,179,323,0,254,0
FUN_029519-T1,154,177,148,127,251,249,155,189,203,325
FUN_013520-T1,0,0,0,0,0,0,0,0,0,0
FUN_016081-T1,0,0,0,0,0,0,0,0,0,0
FUN_001958-T1,0,0,8,6,9,7,0,8,0,5
FUN_024880-T1,0,0,0,0,0,0,0,0,0,0
FUN_009321-T1,0,0,0,0,0,0,0,0,0,0
FUN_006861-T1,252,1675,1609,1216,93,237,459,39,42,65
FUN_000941-T1,0,0,0,0,0,0,0,0,0,0
FUN_017159-T1,756,429,383,319,354,184,504,99,113,482
FUN_014863-T1,0,0,0,0,0,0,0,0,0,0
FUN_020626-T1,3,3,0,0,9,5,6,4,6,10
FUN_013539-T1,519,565,444,585,799,706,734,754,647,968
FUN_019431-T1,0,0,0,0,2,2,0,0,0,0
FUN_016342-T1,25,30,9,0,26,56,10,20,20,34
FUN_025029-T1,192,279,85,183,301,303,198,309,301,480
FUN_002921-T1,301,410,386,376,726,644,431,742,573,811
FUN_017452-T1,393,571,533,682,144,236,498,49,43,52
FUN_012295-T1,81,646,340,534,26,36,99,16,14,35
FUN_008783-T2,0,0,0,0,0,60,0,0,52,7
FUN_008783-T1,82,135,108,133,152,99,129,145,85,179
FUN_011333-T1,0,0,0,0,0,0,0,0,0,0
FUN_015822-T1,0,0,0,0,0,0,0,0,0,0
FUN_006038-T1,0,0,0,0,0,0,0,0,0,0
FUN_004718-T1,0,0,0,0,1,1,0,0,0,1
FUN_021737-T1,0,0,0,0,0,0,0,0,0,0
FUN_006989-T1,0,0,0,0,2,7,5,0,5,3
FUN_013785-T1,0,0,6,6,8,29,25,42,37,35
FUN_017550-T1,0,0,0,0,0,0,0,0,0,0
FUN_026757-T1,0,0,0,0,0,0,0,0,0,0
FUN_030668-T1,6,9,0,4,31,31,24,53,48,52
FUN_017044-T1,0,0,0,0,4,0,0,0,0,0
FUN_026705-T1,21,54,61,39,64,62,29,65,39,67
FUN_013673-T2,0,0,0,0,0,0,0,0,0,0
FUN_013673-T3,0,0,0,0,0,0,0,0,0,0
FUN_013673-T1,0,15,0,5,0,4,0,12,9,0
FUN_020313-T1,111,120,35,94,176,134,196,188,165,246
FUN_002915-T1,0,0,0,0,0,0,0,0,0,0
FUN_006126-T1,0,0,0,0,0,0,0,0,0,0
FUN_021669-T1,44,63,55,69,103,78,49,87,90,116
FUN_027795-T1,147,173,121,132,279,243,210,280,265,358
FUN_010658-T1,0,0,0,0,0,0,0,0,0,0
FUN_030342-T1,39,50,78,50,63,51,50,56,61,73
FUN_021992-T1,0,0,0,0,0,0,0,2,0,0
FUN_002405-T1,0,0,0,0,0,0,0,0,0,0
FUN_021594-T1,22,42,37,43,37,31,37,40,33,51
FUN_008516-T1,0,0,0,0,0,0,0,0,0,0
FUN_028686-T1,143,300,173,265,345,319,230,218,249,367
FUN_022224-T1,0,0,0,0,0,0,0,0,0,0
FUN_018394-T1,62,60,100,65,137,119,71,131,140,172
FUN_014215-T1,0,0,0,0,0,0,0,0,0,0
FUN_002776-T1,0,0,0,0,0,0,0,0,0,0
FUN_002596-T1,0,0,0,0,0,0,0,0,0,0
FUN_018226-T1,9,16,16,10,27,15,16,35,34,34
FUN_017060-T1,0,0,0,0,0,0,0,0,0,0
FUN_017989-T1,0,0,0,0,0,0,0,0,0,0
FUN_013191-T1,31,59,39,50,132,69,59,100,88,89
FUN_024729-T1,0,0,0,0,0,0,0,0,0,0
FUN_026375-T1,40,88,60,38,699,570,545,581,746,823
FUN_003442-T1,0,0,0,0,0,0,0,0,0,0
FUN_004310-T1,374,408,277,86,135,26,98,5,8,129
FUN_018386-T1,338,592,402,523,920,682,643,820,768,1039
FUN_012005-T1,306,406,396,402,866,693,579,899,673,895
FUN_022583-T1,2751,3153,2980,2856,5320,4602,4411,5399,4856,6086
FUN_001270-T1,348,669,250,326,679,583,455,921,784,1013
FUN_024496-T1,527,637,746,666,909,724,703,939,809,1060
FUN_012983-T1,0,0,0,0,0,0,0,0,0,0
FUN_012800-T1,335,518,327,391,1007,700,544,880,789,1132
FUN_008318-T1,0,2,2,4,0,2,0,6,5,9
FUN_002326-T1,57,64,49,94,125,75,51,140,85,140
FUN_018721-T1,0,0,0,0,0,2,0,0,0,0
FUN_009058-T1,0,0,0,0,0,0,0,0,0,2
FUN_003822-T1,0,0,0,0,0,0,0,0,0,0
FUN_021428-T1,5,3,0,0,3,11,10,12,0,7
FUN_015609-T1,5,7,15,10,3,4,3,9,9,11
FUN_004171-T1,63,290,162,74,245,206,106,363,298,412
FUN_007768-T1,0,0,0,1,2,2,0,2,1,0
FUN_025240-T1,306,223,85,74,38,39,169,11,9,121
FUN_008821-T1,220,329,262,206,421,320,283,356,330,388
FUN_002183-T1,16,16,26,8,17,17,15,19,14,31
FUN_007985-T1,0,0,0,0,0,0,0,0,0,0
FUN_021053-T1,30,33,12,6,64,36,31,27,12,52
FUN_021053-T2,0,0,0,0,0,0,0,0,0,0
FUN_013500-T1,0,20,12,35,27,27,23,23,17,22
FUN_012608-T1,0,0,0,0,0,0,0,0,0,0
FUN_024611-T1,162,159,113,125,349,321,256,367,315,430
FUN_026106-T1,119,164,54,86,250,194,139,211,117,329
FUN_026061-T1,54,77,28,49,110,77,72,63,94,137
FUN_023102-T1,861,1373,897,1003,2395,1638,1267,2180,1819,2461
FUN_011303-T1,490,619,578,550,775,524,646,742,647,803
FUN_002885-T1,561,926,899,746,1352,931,809,1205,993,1583
FUN_021509-T1,321,458,265,346,801,539,448,678,614,912
FUN_021509-T2,23,21,10,15,22,9,16,30,18,19
FUN_020477-T2,378,490,711,454,648,439,450,521,434,508
FUN_007961-T1,26,405,269,521,91,33,76,4,3,40
FUN_020477-T1,1188,1529,2341,1623,2029,1443,1127,1738,1528,1984
FUN_018115-T1,6,6,7,0,7,0,1,1,2,11
